PSA_ID,Sub_Category,Title,PSAs Description,Source,Date,Format,Topic,Original_Language,URL,Translation_Swahili,Translation_Luo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Educational Resources,Transition from CBC to CBE,Kenya rebranded CBC to CBE to expand focus beyond curriculum into infrastructure and school systems.,Mwakilishi,4/26/2025,Text,Education,English,https://www.mwakilishi.com/article/kenya-news/2025-04-26/kenya-transitions-from-cbc-to-cbe-amid-education-reform-challenges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Educational Resources,Insufficient Infrastructure & Materials,"Schools lack labs, classrooms, and digital resources to support the reforms.",Business Daily,12/23/2020,Text,Education,English,https://www.businessdailyafrica.com/bd/economy/no-budget-for-building-of-schools-says-minister-2075526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Educational Resources,AI4KSL  AI for Kenyan Sign Language,Project builds English-to-KSL dataset for deaf learners using AI.,arXiv,2024/20/23,Text,Education,English,https://arxiv.org/abs/2410.18295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Educational Resources,Launch Of Shule Pepe,Mekaela built a digital studio for online learning called Shule Pepe.,Wikipedia,8/15/2023,Text,Education,English,https://en.wikipedia.org/wiki/Mekaela_Academies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Educational Resources,Camara's AI Learning Tools,AI tools being tested in Nairobi digital learning centres.,Wikipedia,6/24/2025,Text,Education,English,https://en.wikipedia.org/wiki/Camara_(social_enterprise),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,Educational Resources,African Storybook in Kenya,Literacy platform expands into Kenyan public schools.,Wikipedia,6/16/2025,Text,Education,English,https://en.wikipedia.org/wiki/African_Storybook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Educational Resources,SMART+N50 Project,Project helps Nairobi schools access teacher training and learning tools.,Youtube,4/28/2025,Text,Education,English,https://youtu.be/nltylk6qph0?si=AW2uE30W9E1GQpxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Educational Resources,Rural School Digital,Rural schools receiving tablets and connectivity to boost digital learning.,Youtube/KCB,7/15/2025,Text,Education,English,https://www.youtube.com/watch?v=FfBc6-MBkgE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,Educational Resources,Rural public schools to benefit from digital learning,"In a joint initiative between KCB Foundation and the Ministry of Education, solar-powered tablets and internet connectivity were delivered to several rural Kenyan schools.",Youtube,08/10/2025,Video,Education,English,https://www.youtube.com/watch?v=FfBc6-MBkgE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Educational Resources,DigiSchool Pilot Connectivity Project  UNESCO & Huawei Kenya,"The DigiSchool pilot, managed by UNESCO, Huawei Kenya, and the Ministry of Education, connected 13 rural and peri-urban schools to high-speed internet using national fiber and wireless solutions.",Press Release,08/11/2025,Text,Education,English,https://www.unesco.org/en/articles/unesco-huawei-and-government-kenya-launch-digischool-pilot-project-school-connectivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Educational Resources,Kakamega Rural ICT Lab Launch  Huawei Kenya,"Huawei inaugurated a new ICT computer lab with 30 desktops and smart teaching screens at St. Stephens Namasoli Secondary School, Kakamega County.",KBC News,08/12/2025,Video,Education,English,https://www.kbc.co.ke/huawei-advances-digital-literacy-in-kenya-with-new-ict-lab-commissioning-innovative-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Educational Resources,Literacy Tablets in Lugari Schools  World Vision / Kenya Education Partnership,"At Muhomo Primary School in Lugari, World Vision and government stakeholders provided educational tablets preloaded with literacy and numeracy software (ABRA).",The Standard Media,8/13/2025,Text,Education,English,https://www.standardmedia.co.ke/education/article/2001479669/digital-literacy-program-bearing-fruits-in-kakamegas-rural-schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,Educational Resources,Speak2Sign3D  English to 3D ASL Animation," Introduces a multimodal AI pipeline that processes spoken English through speech-to-text, converts it into American Sign Language (ASL) gloss, and generates lifelike 3D sign language animations.",arxiv,8/14/2025,Text,Education,English,https://www.researchgate.net/publication/386533158_LEVERAGING_ARTIFICIAL_INTELLIGENCE_FOR_KENYAN_SIGN_LANGUAGE_PRODUCTION_TO_SUPPORT_DEAF_LEARNERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Educational Resources,Real-Time ASL Learning System  Elisa Cabana,"Introduces a real-time, non-intrusive AI system for ASL learning.",arxiv,8/15/2025,Text,Education,English,http+B2:I32s://arxiv.org/abs/2404.07211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Educational Resources,Textbook Access,Read to succeed! Ensure every student has textbooks.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Soma ili ufanikiwe! Hakikisha kila mwanafunzi ana vitabu vya kiada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Educational Resources,Digital Learning Tools,Go digital! Equip schools with computers and internet.,News article,21/08/2018,Text,Education,English,https://www.kenyans.co.ke/news/raila-odinga-full-speech-2015-usiu-graduation,Nenda dijitali! Weka kompyuta na intaneti shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Educational Resources,Teacher Training,Empower teachers! Provide training for modern teaching methods.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Wape walimu nguvu! Toa mafunzo ya mbinu za kisasa za kufundisha.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Educational Resources,School Libraries,Build knowledge! Establish libraries in every school.,News article,21/08/2018,Text,Education,English,https://www.kenyans.co.ke/news/7-campuses-narrowly-escape-closure-face-following-conditions,Jenga maarifa! Anzisha maktaba katika kila shule.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Educational Resources,Science Labs,Experiment and learn! Equip schools with science laboratories.,News article,21/08/2018,Text,Education,English,https://www.kenyans.co.ke/news/raila-odinga-full-speech-2015-usiu-graduation,Jaribu na ujifunze! Weka maabara za sayansi shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Educational Resources,Free Learning Materials,Access free resources! Distribute free textbooks to rural schools.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Fikia rasilimali za bure! Sambaza vitabu vya kiada vya bure kwa shule za vijijini.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Educational Resources,Teacher Resources,Support teachers! Provide teaching aids and lesson plans.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Saidia walimu! Toa vifaa vya kufundishia na mipango ya masomo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Educational Resources,School Infrastructure,Build better schools! Invest in classrooms and facilities.,News article,05/10/2024,Text,Education,English,https://www.kenyans.co.ke/news/105041-kiambu-county-kickstarts-construction-ksh500-million-industrial-park,Jenga shule bora! Wekeza katika madarasa na vifaa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Educational Resources,Agricultural Training,Learn farming! Include agricultural education in schools.,News article,14/10/2024,Text,Education,English,https://www.kenyans.co.ke/news/105319-govt-issues-directive-ktda-after-importing-86988-tons-fertiliser,Jifunze kilimo! Jumuisha elimu ya kilimo shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Educational Resources,Digital Classrooms,Modernize learning! Install smart boards in classrooms.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Fanya kujifunza kwa kisasa! Sakinisha bodi za akili darasani.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Educational Resources,STEM Education,Boost STEM! Promote science and technology in schools.,News article,21/08/2018,Text,Education,English,https://www.kenyans.co.ke/news/raila-odinga-full-speech-2015-usiu-graduation,Kuza STEM! Himiza sayansi na teknolojia shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Educational Resources,School Furniture,Learn comfortably! Provide desks and chairs for students.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Jifunze kwa starehe! Toa madawati na viti kwa wanafunzi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Educational Resources,Teacher Incentives,Motivate teachers! Offer bonuses for rural school postings.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Wahamashe walimu! Toa bonasi kwa walimu waliotumwa vijijini.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Educational Resources,Library Books,Expand minds! Stock school libraries with diverse books.,News article,21/08/2018,Text,Education,English,https://www.kenyans.co.ke/news/7-campuses-narrowly-escape-closure-face-following-conditions,Panua akili! Jaza maktaba za shule na vitabu tofauti.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Educational Resources,Internet Access,Connect to learn! Provide free Wi-Fi in schools.,Government website,15/10/2024,Text,Education,English,https://www.education.go.ke,Unganisha ili ujifunze! Toa Wi-Fi ya bure shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Educational Resources,Agricultural Labs,Grow skills! Equip schools with agricultural training labs.,News article,14/10/2024,Text,Education,English,https://www.kenyans.co.ke/news/105319-govt-issues-directive-ktda-after-importing-86988-tons-fertiliser,Kuza ujuzi! Weka maabara za mafunzo ya kilimo shuleni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Educational Resources ,Digital literacy program expansion,"Government to expand the Digital Literacy Programme (DLP) to all primary schools, providing tablets and content for learners",Ministry of Education,05/03/2023,Education,Text,English,https://www.education.go.ke/index.php/news/427-digital-literacy-program-to-reach-all-primary-schools,"Serikali itapanua Mpango wa Uelewa wa Kidijitali (DLP) kwa shule zote za msingi, ikitoa kompyuta za vidole (tablets) na maudhui kwa wanafunzi.","Serikali osekelo kanyo kod Digital Literacy Programme (DLP) gi duto mamoko mag primary schools, oseyo tablets kod mawa-ni gi yudo kuom wach.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Educational Resources ,Free textbooks distribution program ,Government announces ongoing free textbook distribution program to primary and secondary schools nationwide for improved learning. ,Ministry of Education,10/09/2023,Education,Text,English,https://www.education.go.ke/index.php/news/433-free-textbook-distribution-program-continues,Serikali inatangaza mpango wa usambazaji wa vitabu bure unaoendelea kwa shule za msingi na sekondari kote nchini kwa ajili ya kuboresha ujifunzaji.,Serikali omiyo wach mar dawa motegno e chakruok mag free textbooks gi primary kod secondary schools ma en e piny mar Kenya.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Educational Resources ,STEM education promotion drive,"Government launches a nationwide campaign to promote Science, Technology, Engineering, and Mathematics (STEM) education",Ministry of Education,01/12/2023,Education,Text,English,https://www.education.go.ke/index.php/news/437-nationwide-stem-education-promotion-drive,"Serikali inaanzisha kampeni ya kitaifa ya kuhamasisha elimu ya Sayansi, Teknolojia, Uhandisi na Hisabati (STEM).","Serikali ogik yak moloyo mamoko makata mag Science, Technology, Engineering kod Mathematics (STEM).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Educational Resources ,ICT integration in teaching,TSC emphasizes the importance of Information and Communication Technology (ICT) integration in teaching and learning processes,Teachers Service Commission ,15/02/2024,Education,Text,English,https://www.tsc.go.ke/index.php/news/441-tsc-emphasizes-ict-integration-in-teaching,TSC inasisitiza umuhimu wa ujumuishaji wa Teknolojia ya Habari na Mawasiliano (TEHAMA) katika mchakato wa kufundisha na kujifunza.,TSC onyal gi nyingi mondo ochiegni mokwongo mag Information and Communication Technology (ICT) e lwet mar yudo kod kuom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Educational Resources ,E-learning content development ,KICD calls for development of relevant e-learning content to support remote learning and digital education initiatives,Kenya Institute of Curriculum Development (KICD),01/04/2024,Education,Text,English,https://www.kicd.ac.ke/news/444-kicd-calls-for-e-learning-content-development,KICD inaita kuendelezwa kwa maudhui yanayohusiana na e-mnara kwa kusaidia kujifunza kwa mbali na mipango ya elimu ya kidijitali.,KICD oyudo mundu mondo osekalo mawa dum gi e-learning mag kadhi mathoth gi thuolo mag digital education.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Educational Resources ,Vocational training importance ,Technical and Vocational Education and Training Authority (TVETA) emphasizes the importance of TVET for youth employment. ,TVETA,15/05/2024,Education,Text,English,https://www.tveta.go.ke/news/448-tveta-emphasizes-importance-of-vocational-training,Mamlaka ya Elimu ya Ufundi na Mafunzo ya Kitaaluma (TVETA) inasisitiza umuhimu wa TVET kwa ajira za vijana.,Technical and Vocational Education and Training Authority (TVETA) oyudo wuok mar TVET mondo iwinjone gi dem beginy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Educational Resources ,Training on digital learning tools ,Teachers receive training on effective use of digital learning tools and platforms in classrooms,Teachers Service Commission ,01/07/2024,Education,Text,English,https://www.tsc.go.ke/index.php/news/452-teachers-training-on-digital-learning-tools,Walimu wanapokea mafunzo kuhusu matumizi madhubuti ya zana na majukwaa ya kujifunza kwa kidijitali katika madarasa.,Walimu ogik podho mar yudo gi tero ni en ang'o mar digital learning gi majukni kod miriem ekuom lwet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Educational Resources ,Library resources for schools,Kenya National Library Service (KNLS) announces program to equip school libraries with more resources. ,Kenya National Library Service ,10/08/2024,Education,Text,English,https://www.knls.ac.ke/news/456-knls-to-equip-school-libraries-with-more-resources,Huduma ya Maktaba za Kitaifa ya Kenya (KNLS) inatangaza mpango wa kuwanasa maktaba za shule rasilimali zaidi.,Kenya National Library Service (KNLS) okiny moloyo mondo osekalo makata mar library mag schools.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Educational Resources ,Science laboratory equipment provision ,Government to provide science laboratory equipment to secondary schools to boost practical learning. ,"Ministry of Education, Kenya ",20/09/2024,Education,Text,English,https://www.education.go.ke/index.php/news/460-science-lab-equipment-for-secondary-schools,Serikali itatoa vifaa vya maabara za sayansi kwa shule za sekondari ili kuimarisha ujifunzaji wa vitendo.,Serikali osekalo kanyo mar science laboratory kod secondary schools mondo okonyruok kuom yudo mar miriem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Educational Resources ,Internet connectivity for schools,Government aims to enhance internet connectivity in schools to facilitate digital learning.,Ministry of ICT; Ministry of Education ,05/11/2024,Education,Text,English,https://www.ict.go.ke/news/464-internet-connectivity-for-schools,Serikali inalenga kuboresha muunganisho wa intaneti katika shule ili kuwezesha ujifunzaji kwa njia ya kidijitali.,Serikali enemuongo mondo owinjore uko e dieny mag internet e schools mondo okonyruok digital learning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Educational Resources ,Teacher resource centers enhancement ,Teachers Service Commission (TSC) to enhance teacher resource centres for continuous professional development. ,Teachers Service Commission ,20/12/2024,Education,Text,English,https://www.tsc.go.ke/index.php/news/468-tsc-to-enhance-teacher-resource-centres,Tume ya Huduma za Walimu (TSC) itakuza vituo vya rasilimali za walimu kwa ajili ya maendeleo endelevu ya wataalamu.,Teachers Service Commission (TSC) ogik ombulu mag teacher resource centers mondo odwaro kaka wadu gi tero.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Educational Resources ,Digital content for SNE learners,KICD develops specialized digital content and learning materials for learners with special needs. ,Kenya Institute of Curriculum Development (KICD) ,01/02/2025,Education,Text,English,https://www.kicd.ac.ke/news/472-digital-content-for-sne-learners,KICD inaendeleza maudhui na vifaa kwa ajili ya wanafunzi wenye mahitaji maalumu.,KICD osekalo mawa ma dongruok kod wangni mondo oma okonyruok.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Educational Resources ,Open learning resources initiative ,Universities encouraged to develop and utilize Open Educational Resources (OER) for wider access to learning materials. ,Commission for University Education (CUE) ,10/03/2025,Education,Text,English,https://www.cue.or.ke/news/476-open-educational-resources-initiative,Vyuo vikuu vinasihiwa kuendeleza na kutumia Rasilimali Huria za Elimu (OER) kwa upatikanaji mpana wa vifaa vya kujifunzia.,Universities ombal kod wuok mondo osebedo Open Educational Resources (OER) mondo okonyruok mawa mar kuom wach.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
